,ISBN,UserID,Rating
21,62490427,13489,5.0
23,62490427,7767,5.0
26,62490427,10844,5.0
28,62490427,5460,5.0
38,62490427,11744,3.0
39,62490427,1748,4.0
57,62490427,1761,4.0
20,141026162,2250,4.0
21,141026162,8463,2.0
23,141026162,1114,4.0
26,141026162,3268,5.0
28,141026162,10912,3.0
38,141026162,5329,5.0
39,141026162,1672,5.0
57,141026162,12821,4.0
60,141026162,8930,4.0
62,141026162,2031,3.0
63,141026162,13272,5.0
65,141026162,4648,5.0
72,141026162,2869,3.0
73,141026162,1721,5.0
78,141026162,12700,4.0
79,141026162,7397,5.0
82,141026162,909,5.0
87,141026162,9439,4.0
90,141026162,5024,4.0
97,141026162,3497,3.0
98,141026162,9043,3.0
104,141026162,7053,3.0
110,141026162,1637,4.0
111,141026162,3526,5.0
114,141026162,12535,1.0
116,141026162,4233,2.0
118,141026162,7908,5.0
120,141026162,11534,3.0
121,141026162,388,3.0
127,141026162,6022,3.0
129,141026162,11223,4.0
133,141026162,890,4.0
137,141026162,6530,4.0
138,141026162,6882,3.0
139,141026162,6920,4.0
140,141026162,2989,3.0
142,141026162,12364,3.0
155,141026162,6941,4.0
159,141026162,11708,5.0
162,141026162,5722,4.0
164,141026162,551,4.0
170,141026162,5,3.0
180,141026162,3683,5.0
186,141026162,2645,4.0
187,141026162,13427,3.0
190,141026162,363,5.0
195,141026162,10780,3.0
196,141026162,5872,3.0
198,141026162,6680,4.0
199,141026162,6975,3.0
205,141026162,80,5.0
212,141026162,8007,5.0
219,141026162,7471,3.0
221,141026162,12757,4.0
223,141026162,5842,3.0
229,141026162,1031,2.0
230,141026162,11948,5.0
232,141026162,10272,5.0
234,141026162,8155,1.0
235,141026162,4915,3.0
238,141026162,3151,5.0
245,141026162,4776,5.0
251,141026162,2520,5.0
254,141026162,4406,5.0
256,141026162,13538,4.0
258,141026162,13349,4.0
262,141026162,10846,4.0
270,141026162,13340,5.0
271,141026162,12445,5.0
272,141026162,568,5.0
273,141026162,571,4.0
276,141026162,6304,5.0
277,141026162,672,4.0
281,141026162,5355,2.0
282,141026162,4750,4.0
20,60958332,12656,5.0
21,60958332,1137,5.0
23,60958332,7718,4.0
26,60958332,12094,5.0
28,60958332,178,5.0
38,60958332,7197,4.0
39,60958332,8800,4.0
57,60958332,8695,2.0
60,60958332,2302,5.0
62,60958332,7324,4.0
63,60958332,7633,3.0
65,60958332,10830,5.0
72,60958332,6904,4.0
73,60958332,6808,3.0
78,60958332,283,3.0
79,60958332,11786,4.0
82,60958332,13179,3.0
87,60958332,8648,5.0
90,60958332,2899,4.0
97,60958332,1021,4.0
98,60958332,12829,3.0
104,60958332,4004,3.0
110,60958332,6081,5.0
111,60958332,1909,4.0
114,60958332,5731,4.0
116,60958332,13127,5.0
118,60958332,4555,3.0
120,60958332,5169,3.0
121,60958332,10255,4.0
127,60958332,6159,1.0
129,60958332,9495,3.0
133,60958332,7684,4.0
137,60958332,9085,3.0
138,60958332,10055,3.0
139,60958332,11555,4.0
140,60958332,7188,3.0
142,60958332,11530,5.0
155,60958332,2352,4.0
159,60958332,968,3.0
162,60958332,13853,4.0
164,60958332,5406,5.0
170,60958332,7150,4.0
180,60958332,7175,4.0
186,60958332,11716,4.0
187,60958332,5359,1.0
190,60958332,10202,4.0
195,60958332,12315,4.0
196,60958332,11567,4.0
198,60958332,6157,4.0
199,60958332,8528,1.0
205,60958332,3938,5.0
212,60958332,9018,3.0
219,60958332,4287,4.0
221,60958332,11192,4.0
223,60958332,9746,5.0
229,60958332,13133,3.0
230,60958332,5597,5.0
232,60958332,5057,3.0
234,60958332,13225,4.0
235,60958332,11659,3.0
238,60958332,962,3.0
245,60958332,1438,4.0
251,60958332,9181,2.0
254,60958332,2440,5.0
256,60958332,4714,4.0
258,60958332,9938,4.0
262,60958332,10437,4.0
270,60958332,952,2.0
271,60958332,518,5.0
272,60958332,13721,3.0
273,60958332,450,5.0
276,60958332,5223,4.0
277,60958332,13898,1.0
281,60958332,9598,5.0
282,60958332,7765,5.0
20,393318486,2337,4.0
21,393318486,7494,5.0
23,393318486,2961,5.0
26,393318486,11163,4.0
28,393318486,6175,3.0
38,393318486,13406,4.0
39,393318486,4480,4.0
57,393318486,7155,5.0
60,393318486,1620,5.0
62,393318486,1023,1.0
63,393318486,3011,3.0
65,393318486,4341,1.0
72,393318486,3426,1.0
73,393318486,5218,5.0
78,393318486,10251,1.0
79,393318486,237,5.0
82,393318486,9561,3.0
87,393318486,11157,5.0
90,393318486,12360,3.0
97,393318486,3595,4.0
98,393318486,11542,3.0
104,393318486,649,3.0
110,393318486,11970,4.0
111,393318486,11920,5.0
114,393318486,5381,5.0
116,393318486,8313,3.0
118,393318486,11718,5.0
120,393318486,13526,4.0
121,393318486,9170,4.0
127,393318486,2982,4.0
129,393318486,5325,5.0
133,393318486,3514,3.0
137,393318486,11949,5.0
138,393318486,13816,4.0
139,393318486,12435,1.0
140,393318486,12762,2.0
142,393318486,1599,4.0
155,393318486,7467,5.0
159,393318486,11746,1.0
162,393318486,12315,4.0
164,393318486,12665,3.0
170,393318486,12419,5.0
180,393318486,4912,3.0
186,393318486,10100,2.0
187,393318486,477,5.0
190,393318486,1191,3.0
195,393318486,23,2.0
196,393318486,13,2.0
198,393318486,14,3.0
199,393318486,9094,2.0
205,393318486,7405,1.0
212,393318486,12037,4.0
219,393318486,7432,3.0
221,393318486,9897,2.0
223,393318486,2914,4.0
229,393318486,7875,4.0
230,393318486,209,4.0
232,393318486,8648,4.0
234,393318486,6585,4.0
235,393318486,9196,3.0
238,393318486,12323,5.0
245,393318486,1672,3.0
251,393318486,3851,5.0
254,393318486,11336,2.0
256,393318486,2395,2.0
258,393318486,10213,5.0
262,393318486,5767,4.0
270,393318486,7733,4.0
271,393318486,13554,3.0
272,393318486,7748,5.0
273,393318486,6571,3.0
276,393318486,4240,4.0
277,393318486,605,5.0
281,393318486,3017,1.0
282,393318486,9944,3.0
20,143039822,9147,5.0
21,143039822,13296,5.0
23,143039822,13755,5.0
26,143039822,8888,3.0
28,143039822,10874,5.0
38,143039822,2056,5.0
39,143039822,12798,4.0
57,143039822,10405,4.0
20,375424474,3971,5.0
21,375424474,12336,4.0
23,375424474,1320,5.0
26,375424474,9184,4.0
28,375424474,1494,4.0
38,375424474,2414,5.0
39,375424474,1955,3.0
57,375424474,4962,5.0
60,375424474,10349,4.0
62,375424474,4033,3.0
63,375424474,8684,4.0
65,375424474,10230,3.0
72,375424474,11560,3.0
73,375424474,1985,3.0
78,375424474,13202,5.0
79,375424474,10635,4.0
82,375424474,10012,3.0
87,375424474,9899,4.0
90,375424474,397,2.0
97,375424474,11263,5.0
98,375424474,11595,5.0
104,375424474,7038,3.0
110,375424474,12605,4.0
111,375424474,3077,4.0
114,375424474,2745,4.0
116,375424474,2398,1.0
118,375424474,2196,5.0
120,375424474,8001,3.0
121,375424474,6352,4.0
127,375424474,6385,1.0
129,375424474,61,2.0
133,375424474,2734,5.0
137,375424474,13476,4.0
138,375424474,4366,5.0
139,375424474,7812,5.0
140,375424474,9176,5.0
142,375424474,7177,4.0
155,375424474,4973,5.0
159,375424474,13410,5.0
162,375424474,10396,5.0
164,375424474,2897,3.0
170,375424474,13216,4.0
180,375424474,4949,4.0
186,375424474,4277,3.0
187,375424474,6845,3.0
190,375424474,13010,3.0
195,375424474,11825,4.0
196,375424474,7446,4.0
198,375424474,11670,4.0
199,375424474,4921,4.0
205,375424474,5553,3.0
212,375424474,9004,4.0
219,375424474,12292,4.0
221,375424474,10243,5.0
223,375424474,8348,4.0
229,375424474,11426,2.0
230,375424474,3528,5.0
232,375424474,6631,4.0
234,375424474,12476,4.0
235,375424474,3975,4.0
238,375424474,2988,4.0
245,375424474,7118,5.0
251,375424474,5426,3.0
254,375424474,1902,5.0
256,375424474,11510,4.0
258,375424474,8700,2.0
262,375424474,2796,4.0
270,375424474,5079,5.0
271,375424474,6561,4.0
272,375424474,7072,4.0
273,375424474,3774,4.0
276,375424474,7947,4.0
277,375424474,12715,4.0
281,375424474,8783,5.0
282,375424474,5885,5.0
20,965900584,10404,5.0
21,965900584,13632,4.0
23,965900584,4422,3.0
26,965900584,2121,3.0
28,965900584,9106,5.0
38,965900584,6131,5.0
39,965900584,5586,2.0
57,965900584,10786,4.0
60,965900584,3217,5.0
62,965900584,6060,4.0
63,965900584,13155,5.0
65,965900584,5293,4.0
72,965900584,312,5.0
73,965900584,7965,4.0
78,965900584,118,4.0
79,965900584,10063,4.0
82,965900584,1248,4.0
87,965900584,7546,5.0
90,965900584,7256,5.0
97,965900584,9942,4.0
98,965900584,12250,4.0
104,965900584,3578,5.0
110,965900584,13719,4.0
111,965900584,7562,5.0
114,965900584,1547,5.0
116,965900584,6297,3.0
118,965900584,13616,2.0
120,965900584,12870,4.0
121,965900584,12922,4.0
127,965900584,5332,4.0
129,965900584,9757,5.0
133,965900584,10580,5.0
137,965900584,9380,3.0
138,965900584,13184,3.0
139,965900584,13043,5.0
140,965900584,2873,5.0
142,965900584,11370,4.0
155,965900584,464,5.0
159,965900584,10712,5.0
162,965900584,10561,5.0
164,965900584,5254,5.0
170,965900584,2303,5.0
180,965900584,1797,4.0
186,965900584,8242,5.0
187,965900584,12873,2.0
190,965900584,12598,4.0
195,965900584,11464,4.0
196,965900584,11466,4.0
198,965900584,11469,4.0
199,965900584,11468,4.0
205,965900584,11477,4.0
212,965900584,11661,5.0
219,965900584,12623,5.0
221,965900584,1403,4.0
223,965900584,4297,2.0
229,965900584,3847,5.0
230,965900584,4348,5.0
232,965900584,13691,5.0
234,965900584,11048,5.0
235,965900584,12140,3.0
238,965900584,12072,5.0
245,965900584,13424,5.0
251,965900584,837,4.0
254,965900584,840,4.0
256,965900584,842,4.0
258,965900584,844,4.0
262,965900584,885,5.0
270,965900584,11979,5.0
271,965900584,1084,5.0
272,965900584,12041,4.0
273,965900584,3466,5.0
276,965900584,1175,4.0
277,965900584,1176,4.0
281,965900584,1179,4.0
282,965900584,1180,4.0
20,393609391,11494,4.0
21,393609391,4997,4.0
23,393609391,7376,5.0
26,393609391,1612,5.0
28,393609391,2192,5.0
38,393609391,3489,4.0
39,393609391,4528,4.0
57,393609391,2830,4.0
20,055380202X,5024,4.0
21,055380202X,8878,4.0
23,055380202X,3527,3.0
26,055380202X,4397,3.0
28,055380202X,12718,4.0
38,055380202X,13569,5.0
39,055380202X,753,5.0
57,055380202X,8236,5.0
20,192861891,13366,5.0
21,192861891,10453,4.0
23,192861891,11075,4.0
26,192861891,9542,5.0
28,192861891,11040,3.0
38,192861891,579,5.0
39,192861891,11829,5.0
57,192861891,11639,2.0
60,192861891,9361,4.0
62,192861891,8257,4.0
63,192861891,6588,5.0
65,192861891,3261,4.0
72,192861891,1270,4.0
73,192861891,5214,3.0
78,192861891,1567,1.0
79,192861891,10619,5.0
82,192861891,5569,3.0
87,192861891,13022,5.0
90,192861891,9067,5.0
97,192861891,10205,4.0
98,192861891,9370,5.0
104,192861891,13250,5.0
110,192861891,12534,5.0
111,192861891,10708,5.0
114,192861891,10466,5.0
116,192861891,10875,3.0
118,192861891,13271,5.0
120,192861891,13567,5.0
121,192861891,7572,3.0
127,192861891,6215,5.0
129,192861891,10508,5.0
133,192861891,12928,3.0
137,192861891,919,5.0
138,192861891,10617,4.0
139,192861891,9907,3.0
140,192861891,12234,5.0
142,192861891,2764,5.0
155,192861891,8111,4.0
159,192861891,4367,4.0
162,192861891,10907,4.0
164,192861891,4313,2.0
170,192861891,2778,4.0
180,192861891,13285,4.0
186,192861891,4108,4.0
187,192861891,521,5.0
190,192861891,745,2.0
195,192861891,4524,4.0
196,192861891,7172,4.0
198,192861891,1440,5.0
199,192861891,11439,5.0
205,192861891,1811,4.0
212,192861891,4085,4.0
219,192861891,8226,5.0
221,192861891,9263,5.0
223,192861891,2965,5.0
229,192861891,2491,5.0
230,192861891,3730,5.0
232,192861891,5732,4.0
234,192861891,7561,5.0
235,192861891,6805,5.0
238,192861891,10185,5.0
245,192861891,336,4.0
251,192861891,260,5.0
254,192861891,5066,5.0
256,192861891,2350,5.0
258,192861891,3357,5.0
262,192861891,3932,5.0
270,192861891,12433,5.0
271,192861891,13520,4.0
272,192861891,1443,3.0
273,192861891,7353,3.0
276,192861891,13397,5.0
277,192861891,13928,5.0
281,192861891,2160,5.0
282,192861891,2101,5.0
20,199291152,9010,5.0
21,199291152,12844,5.0
23,199291152,1932,4.0
26,199291152,10047,4.0
28,199291152,12519,5.0
38,199291152,1578,5.0
39,199291152,4636,1.0
57,199291152,4681,3.0
60,199291152,1369,1.0
62,199291152,7436,4.0
63,199291152,690,4.0
65,199291152,3996,4.0
72,199291152,7197,5.0
73,199291152,12696,1.0
78,199291152,1716,1.0
79,199291152,6402,2.0
82,199291152,2908,5.0
87,199291152,6772,4.0
20,618680004,6058,4.0
21,618680004,1955,4.0
23,618680004,8617,3.0
26,618680004,5643,5.0
28,618680004,6713,1.0
38,618680004,3009,3.0
39,618680004,2720,5.0
57,618680004,8953,5.0
20,1771641495,13505,2.0
21,1771641495,1098,4.0
23,1771641495,13070,4.0
26,1771641495,5966,4.0
28,1771641495,8716,4.0
38,1771641495,4224,5.0
39,1771641495,13382,5.0
57,1771641495,4695,4.0
60,1771641495,4401,4.0
62,1771641495,11623,4.0
63,1771641495,13769,3.0
65,1771641495,3493,4.0
72,1771641495,8701,1.0
73,1771641495,8987,5.0
78,1771641495,2678,3.0
79,1771641495,6516,4.0
82,1771641495,5720,4.0
87,1771641495,12346,3.0
90,1771641495,4626,2.0
97,1771641495,9243,5.0
98,1771641495,13241,5.0
104,1771641495,10961,4.0
110,1771641495,927,4.0
111,1771641495,11649,4.0
114,1771641495,13862,5.0
116,1771641495,6449,3.0
118,1771641495,1354,4.0
120,1771641495,3169,5.0
121,1771641495,12067,3.0
127,1771641495,3428,4.0
129,1771641495,13150,5.0
133,1771641495,3155,5.0
137,1771641495,1426,5.0
138,1771641495,7499,4.0
139,1771641495,13756,5.0
140,1771641495,2023,4.0
142,1771641495,437,5.0
155,1771641495,5986,5.0
159,1771641495,9469,5.0
162,1771641495,11277,4.0
164,1771641495,1495,5.0
170,1771641495,12710,4.0
180,1771641495,13557,5.0
186,1771641495,10366,2.0
187,1771641495,10139,5.0
190,1771641495,9201,5.0
195,1771641495,1731,5.0
196,1771641495,8635,5.0
198,1771641495,7179,3.0
199,1771641495,13819,4.0
205,1771641495,11895,4.0
212,1771641495,1142,4.0
219,1771641495,116,4.0
221,1771641495,6218,4.0
223,1771641495,10695,4.0
229,1771641495,7459,4.0
230,1771641495,12588,5.0
232,1771641495,2171,5.0
234,1771641495,5694,4.0
235,1771641495,3636,4.0
238,1771641495,6100,4.0
245,1771641495,9319,5.0
251,1771641495,3276,5.0
254,1771641495,10635,5.0
256,1771641495,10134,4.0
258,1771641495,6322,4.0
262,1771641495,4019,4.0
270,1771641495,9413,5.0
271,1771641495,12708,3.0
272,1771641495,5619,2.0
273,1771641495,6916,4.0
276,1771641495,5298,5.0
277,1771641495,8271,4.0
281,1771641495,6509,3.0
282,1771641495,6264,4.0
20,140092501,12343,5.0
21,140092501,1678,2.0
23,140092501,8851,5.0
26,140092501,13723,3.0
28,140092501,11131,5.0
38,140092501,11228,3.0
39,140092501,4719,2.0
57,140092501,3365,3.0
60,140092501,12197,5.0
62,140092501,632,5.0
63,140092501,5782,4.0
65,140092501,1154,4.0
72,140092501,11367,4.0
73,140092501,5813,5.0
78,140092501,6865,4.0
79,140092501,4863,5.0
82,140092501,4665,5.0
87,140092501,3309,3.0
20,60556579,13342,5.0
21,60556579,11405,4.0
23,60556579,10690,4.0
26,60556579,7426,1.0
28,60556579,8457,5.0
38,60556579,336,1.0
39,60556579,8295,2.0
57,60556579,13096,4.0
60,60556579,11839,2.0
62,60556579,889,2.0
63,60556579,505,5.0
65,60556579,12400,4.0
72,60556579,1783,3.0
73,60556579,4760,5.0
78,60556579,2715,3.0
79,60556579,5987,5.0
82,60556579,3709,5.0
87,60556579,8662,5.0
90,60556579,4308,4.0
97,60556579,10999,4.0
98,60556579,12940,4.0
104,60556579,827,5.0
110,60556579,10872,5.0
111,60556579,7880,3.0
114,60556579,2711,4.0
116,60556579,7588,4.0
118,60556579,1909,3.0
120,60556579,9099,5.0
121,60556579,10001,3.0
127,60556579,6216,4.0
129,60556579,12489,4.0
133,60556579,5739,3.0
137,60556579,605,4.0
138,60556579,3929,3.0
139,60556579,6170,3.0
140,60556579,7843,4.0
142,60556579,5924,5.0
155,60556579,12165,5.0
159,60556579,4296,4.0
162,60556579,1259,4.0
164,60556579,1110,4.0
170,60556579,6052,4.0
180,60556579,4324,4.0
186,60556579,5103,4.0
187,60556579,10527,4.0
190,60556579,10409,4.0
195,60556579,2753,5.0
196,60556579,591,4.0
198,60556579,341,3.0
199,60556579,6377,4.0
205,60556579,658,4.0
212,60556579,5764,3.0
219,60556579,9382,4.0
221,60556579,6596,4.0
223,60556579,4789,2.0
229,60556579,11109,4.0
230,60556579,1124,4.0
232,60556579,13246,3.0
234,60556579,5220,4.0
235,60556579,2821,4.0
238,60556579,1523,5.0
245,60556579,9689,5.0
251,60556579,2548,4.0
254,60556579,1241,5.0
256,60556579,767,3.0
258,60556579,3971,4.0
262,60556579,6532,4.0
270,60556579,10321,5.0
271,60556579,11606,5.0
272,60556579,8150,4.0
273,60556579,13486,5.0
276,60556579,1315,5.0
277,60556579,11513,2.0
281,60556579,7299,4.0
282,60556579,2344,1.0
20,316010669,9110,4.0
21,316010669,8104,5.0
23,316010669,6248,5.0
26,316010669,10381,4.0
28,316010669,2190,3.0
38,316010669,5313,5.0
39,316010669,2461,4.0
57,316010669,13920,5.0
60,316010669,10918,4.0
62,316010669,8674,2.0
63,316010669,6587,4.0
65,316010669,7429,1.0
72,316010669,2189,2.0
73,316010669,3760,4.0
78,316010669,10788,4.0
79,316010669,2636,3.0
82,316010669,12128,4.0
87,316010669,12962,4.0
90,316010669,830,3.0
97,316010669,5105,3.0
98,316010669,9570,4.0
104,316010669,1767,5.0
110,316010669,240,4.0
111,316010669,5059,2.0
114,316010669,7076,4.0
116,316010669,1975,5.0
118,316010669,13805,4.0
120,316010669,6954,1.0
121,316010669,4024,1.0
127,316010669,5718,3.0
129,316010669,9233,1.0
133,316010669,8740,2.0
137,316010669,4134,1.0
138,316010669,176,1.0
139,316010669,4138,4.0
140,316010669,9532,3.0
142,316010669,6073,1.0
155,316010669,1217,4.0
159,316010669,5682,5.0
162,316010669,10631,2.0
164,316010669,10372,4.0
170,316010669,5349,4.0
180,316010669,12889,4.0
186,316010669,12796,4.0
187,316010669,5703,4.0
190,316010669,11973,2.0
195,316010669,11333,5.0
196,316010669,3068,4.0
198,316010669,6475,1.0
199,316010669,164,2.0
205,316010669,2985,3.0
212,316010669,2986,5.0
219,316010669,4357,4.0
221,316010669,5591,3.0
223,316010669,13087,4.0
229,316010669,3773,3.0
230,316010669,5567,2.0
232,316010669,3827,3.0
234,316010669,10752,4.0
235,316010669,798,4.0
238,316010669,12914,3.0
245,316010669,5797,4.0
251,316010669,6939,4.0
254,316010669,5625,2.0
256,316010669,10983,4.0
258,316010669,8926,3.0
262,316010669,3029,4.0
270,316010669,9976,4.0
271,316010669,5829,2.0
272,316010669,13599,4.0
273,316010669,9202,4.0
276,316010669,10462,4.0
277,316010669,4366,5.0
281,316010669,13279,1.0
282,316010669,9857,4.0
20,805092994,12519,4.0
21,805092994,13837,4.0
23,805092994,6409,5.0
26,805092994,3723,5.0
28,805092994,6001,2.0
38,805092994,6746,1.0
39,805092994,4989,3.0
57,805092994,1824,4.0
20,393334791,13040,3.0
21,393334791,11524,4.0
23,393334791,5829,3.0
26,393334791,9573,5.0
28,393334791,435,4.0
38,393334791,2685,4.0
39,393334791,830,3.0
57,393334791,5985,2.0
60,393334791,12878,4.0
62,393334791,1453,4.0
63,393334791,12243,2.0
65,393334791,5197,3.0
72,393334791,2462,4.0
73,393334791,8440,3.0
78,393334791,6554,4.0
79,393334791,3343,3.0
82,393334791,6228,5.0
87,393334791,2287,3.0
20,199678111,11105,4.0
21,199678111,8973,5.0
23,199678111,4022,2.0
26,199678111,224,3.0
28,199678111,5743,4.0
38,199678111,11134,5.0
39,199678111,2511,4.0
57,199678111,9487,3.0
60,199678111,11032,1.0
62,199678111,2889,4.0
63,199678111,10920,5.0
65,199678111,3551,3.0
72,199678111,705,3.0
73,199678111,11954,4.0
78,199678111,10143,4.0
79,199678111,2460,4.0
82,199678111,5978,1.0
87,199678111,2623,4.0
90,199678111,870,3.0
97,199678111,8505,3.0
98,199678111,8746,5.0
104,199678111,9429,2.0
110,199678111,319,5.0
111,199678111,361,4.0
114,199678111,5443,3.0
116,199678111,11057,4.0
118,199678111,1843,2.0
120,199678111,11382,5.0
121,199678111,3619,4.0
127,199678111,8504,3.0
129,199678111,11060,4.0
133,199678111,13523,4.0
137,199678111,5075,4.0
138,199678111,7211,5.0
139,199678111,12163,4.0
140,199678111,3431,2.0
142,199678111,2560,3.0
155,199678111,12401,3.0
159,199678111,12720,2.0
162,199678111,2829,3.0
164,199678111,5580,5.0
170,199678111,262,5.0
180,199678111,12658,3.0
186,199678111,2071,2.0
187,199678111,6237,5.0
190,199678111,4262,3.0
195,199678111,10541,1.0
196,199678111,7873,2.0
198,199678111,4266,4.0
199,199678111,13820,2.0
205,199678111,3303,2.0
212,199678111,11612,3.0
219,199678111,13468,4.0
221,199678111,4259,4.0
223,199678111,7016,3.0
229,199678111,334,5.0
230,199678111,5567,4.0
232,199678111,459,2.0
234,199678111,8932,3.0
235,199678111,9031,4.0
238,199678111,4941,4.0
245,199678111,5396,3.0
251,199678111,12901,3.0
254,199678111,4786,3.0
256,199678111,12571,3.0
258,199678111,7218,3.0
262,199678111,8018,4.0
270,199678111,10955,2.0
271,199678111,13398,3.0
272,199678111,927,4.0
273,199678111,8875,4.0
276,199678111,4785,4.0
277,199678111,12300,4.0
281,199678111,11867,3.0
282,199678111,8817,3.0
20,061861916X,7808,5.0
21,061861916X,7332,5.0
23,061861916X,13596,4.0
26,061861916X,13453,4.0
28,061861916X,11229,5.0
38,061861916X,3820,5.0
39,061861916X,3872,5.0
57,061861916X,9246,5.0
60,061861916X,9687,4.0
62,061861916X,10060,3.0
63,061861916X,11785,5.0
65,061861916X,9241,5.0
72,061861916X,13418,5.0
73,061861916X,8326,5.0
78,061861916X,1672,5.0
79,061861916X,971,4.0
82,061861916X,10345,4.0
87,061861916X,6791,5.0
90,061861916X,1136,4.0
97,061861916X,6219,5.0
98,061861916X,8266,4.0
104,061861916X,3886,3.0
110,061861916X,10890,5.0
111,061861916X,1675,5.0
114,061861916X,4364,4.0
116,061861916X,11105,4.0
118,061861916X,12553,5.0
120,061861916X,11605,3.0
121,061861916X,9131,4.0
127,061861916X,7985,5.0
129,061861916X,13509,5.0
133,061861916X,8632,5.0
137,061861916X,6640,5.0
138,061861916X,11938,5.0
139,061861916X,1258,5.0
140,061861916X,9937,5.0
142,061861916X,363,5.0
155,061861916X,2910,5.0
159,061861916X,13006,4.0
162,061861916X,11386,3.0
164,061861916X,8605,5.0
170,061861916X,8529,5.0
180,061861916X,7254,4.0
186,061861916X,9933,5.0
187,061861916X,4365,5.0
190,061861916X,5530,5.0
195,061861916X,11365,3.0
196,061861916X,12642,5.0
198,061861916X,101,3.0
199,061861916X,12413,5.0
205,061861916X,6256,5.0
212,061861916X,1133,5.0
219,061861916X,11242,5.0
221,061861916X,8323,5.0
223,061861916X,1728,4.0
229,061861916X,7580,5.0
230,061861916X,4207,5.0
232,061861916X,2161,5.0
234,061861916X,10507,5.0
235,061861916X,3398,5.0
238,061861916X,10165,5.0
245,061861916X,7725,5.0
251,061861916X,7030,5.0
254,061861916X,2104,2.0
256,061861916X,6217,3.0
258,061861916X,912,3.0
262,061861916X,9900,4.0
270,061861916X,4196,4.0
271,061861916X,7351,4.0
272,061861916X,9359,5.0
273,061861916X,495,3.0
276,061861916X,1931,4.0
277,061861916X,2998,4.0
281,061861916X,1356,4.0
282,061861916X,6465,5.0
20,039335038X,10012,3.0
21,039335038X,9347,3.0
23,039335038X,9278,5.0
26,039335038X,5095,5.0
28,039335038X,5766,4.0
38,039335038X,684,3.0
39,039335038X,8495,4.0
57,039335038X,8064,5.0
60,039335038X,4585,3.0
62,039335038X,3943,3.0
63,039335038X,1571,5.0
65,039335038X,7198,3.0
72,039335038X,9979,3.0
73,039335038X,4919,2.0
78,039335038X,1988,4.0
79,039335038X,6420,5.0
82,039335038X,2187,5.0
87,039335038X,8951,5.0
90,039335038X,2729,4.0
97,039335038X,11904,4.0
98,039335038X,9738,2.0
104,039335038X,11392,5.0
110,039335038X,835,3.0
111,039335038X,9383,4.0
114,039335038X,13162,5.0
116,039335038X,563,3.0
118,039335038X,7695,3.0
120,039335038X,2051,4.0
121,039335038X,517,4.0
127,039335038X,8097,5.0
129,039335038X,5926,3.0
133,039335038X,204,5.0
137,039335038X,3392,4.0
138,039335038X,12770,4.0
139,039335038X,8661,4.0
140,039335038X,3740,4.0
142,039335038X,13400,5.0
155,039335038X,9618,5.0
159,039335038X,1675,5.0
162,039335038X,2110,4.0
164,039335038X,11766,5.0
170,039335038X,10802,4.0
180,039335038X,11076,5.0
186,039335038X,6131,4.0
187,039335038X,10639,4.0
190,039335038X,13548,4.0
195,039335038X,10796,4.0
196,039335038X,5206,4.0
198,039335038X,7706,4.0
199,039335038X,11347,5.0
205,039335038X,5359,4.0
212,039335038X,3334,5.0
219,039335038X,12875,5.0
221,039335038X,4384,3.0
223,039335038X,6484,5.0
229,039335038X,2805,4.0
230,039335038X,6214,4.0
232,039335038X,10422,3.0
234,039335038X,13651,3.0
235,039335038X,6647,3.0
238,039335038X,12951,4.0
245,039335038X,9844,3.0
251,039335038X,7277,5.0
254,039335038X,13001,5.0
256,039335038X,9766,2.0
258,039335038X,13402,3.0
262,039335038X,8417,4.0
270,039335038X,10070,4.0
271,039335038X,290,4.0
272,039335038X,8338,5.0
273,039335038X,13103,4.0
276,039335038X,9448,3.0
277,039335038X,10286,4.0
281,039335038X,9644,3.0
282,039335038X,8215,4.0
20,618056734,9447,3.0
21,618056734,4938,2.0
23,618056734,3168,5.0
26,618056734,629,3.0
28,618056734,4703,3.0
38,618056734,8367,5.0
39,618056734,10380,4.0
57,618056734,3406,4.0
60,618056734,4605,4.0
62,618056734,12450,3.0
63,618056734,7448,4.0
65,618056734,788,4.0
72,618056734,8156,4.0
73,618056734,11196,3.0
78,618056734,12191,4.0
79,618056734,6950,5.0
82,618056734,1585,2.0
87,618056734,289,5.0
90,618056734,13198,4.0
97,618056734,3575,4.0
98,618056734,487,4.0
104,618056734,7885,5.0
110,618056734,7605,4.0
111,618056734,1825,4.0
114,618056734,12808,3.0
116,618056734,12692,4.0
118,618056734,12940,4.0
120,618056734,9074,3.0
121,618056734,9393,3.0
127,618056734,9173,4.0
129,618056734,12062,4.0
133,618056734,8085,5.0
137,618056734,12017,2.0
138,618056734,4796,4.0
139,618056734,10109,4.0
140,618056734,9920,4.0
142,618056734,5653,3.0
155,618056734,2697,3.0
159,618056734,4919,4.0
162,618056734,7243,4.0
164,618056734,4570,3.0
170,618056734,7336,3.0
180,618056734,429,2.0
186,618056734,3943,2.0
187,618056734,159,3.0
190,618056734,2268,4.0
195,618056734,3740,3.0
196,618056734,5807,3.0
198,618056734,5200,3.0
199,618056734,7613,4.0
205,618056734,4817,1.0
20,1984819194,8218,4.0
21,1984819194,12269,3.0
23,1984819194,12027,5.0
26,1984819194,1879,5.0
28,1984819194,5340,2.0
38,1984819194,10885,3.0
39,1984819194,3254,5.0
57,1984819194,3372,4.0
60,1984819194,9336,5.0
62,1984819194,7065,4.0
63,1984819194,4550,4.0
