,UserID,ISBN,Rating
91122,625,1627790365,1.0
91123,625,1627790365,1.0
91124,625,1627790365,1.0
91125,625,1627790365,1.0
91126,625,1627790365,1.0
91183,5560,076790818X,5.0
91217,3801,057123545X,3.0
91249,3801,1439192812,4.0
91250,3801,1439192812,4.0
91251,3801,1439192812,4.0
91252,3801,1439192812,4.0
91253,3801,1439192812,4.0
91254,3801,1439192812,4.0
91255,3801,1439192812,4.0
91258,3801,076790818X,5.0
91272,3801,1570625190,4.0
91338,7637,006145205X,1.0
91339,7637,006145205X,1.0
91340,7637,006145205X,1.0
91341,7637,006145205X,1.0
91342,7637,006145205X,1.0
91343,7637,006145205X,1.0
91344,7637,006145205X,1.0
91389,2236,1585422207,4.0
91419,2236,1439171211,4.0
91421,2236,059306173X,5.0
91422,2236,059306173X,5.0
91423,2236,059306173X,5.0
91424,2236,059306173X,5.0
91425,2236,059306173X,5.0
91426,2236,059306173X,5.0
91427,2236,059306173X,5.0
91428,2236,059306173X,5.0
91445,2757,1592406599,4.0
91446,2757,1592406599,4.0
91447,2757,1592406599,4.0
91448,2757,1592406599,4.0
91449,2757,1592406599,4.0
91450,2757,1592406599,4.0
91451,2757,1592406599,4.0
91452,2757,1592406599,4.0
91453,2757,1592406599,4.0
91564,9720,1400077427,4.0
91565,9720,1400077427,4.0
91566,9720,1400077427,4.0
91567,9720,1400077427,4.0
91568,9720,1400077427,4.0
91569,9720,1400077427,4.0
91570,9720,1400077427,4.0
91571,9720,1400077427,4.0
91646,10873,033050889X,4.0
91647,10873,033050889X,4.0
91648,10873,033050889X,4.0
91649,10873,033050889X,4.0
91650,10873,033050889X,4.0
91651,10873,033050889X,4.0
91652,10873,033050889X,4.0
91682,3267,039335038X,3.0
91683,3267,039335038X,3.0
91684,3267,039335038X,3.0
91685,3267,039335038X,3.0
91686,3267,039335038X,3.0
91687,3267,039335038X,3.0
91688,3267,039335038X,3.0
91775,11795,1416588256,4.0
91776,11795,1416588256,4.0
91777,11795,1416588256,4.0
91778,11795,1416588256,4.0
91779,11795,1416588256,4.0
91876,3,055380202X,4.0
91877,3,055380202X,4.0
91878,3,055380202X,4.0
91879,3,055380202X,4.0
91880,3,055380202X,4.0
91881,3,055380202X,4.0
91882,3,055380202X,4.0
91883,3,055380202X,4.0
91884,3,055380202X,4.0
91932,5039,1861978766,4.0
91933,5039,1861978766,4.0
91934,5039,1861978766,4.0
91935,5039,1861978766,4.0
92021,1653,1400067820,4.0
92022,1653,1400067820,4.0
92023,1653,1400067820,4.0
92024,1653,1400067820,4.0
92025,1653,1400067820,4.0
92026,1653,1400067820,4.0
92161,159,033050889X,3.0
92162,159,033050889X,3.0
92163,159,033050889X,3.0
92164,159,033050889X,3.0
92165,159,033050889X,3.0
92166,159,033050889X,3.0
92167,159,033050889X,3.0
92178,9685,902543522X,3.0
92179,9685,902543522X,3.0
92180,9685,902543522X,3.0
92181,9685,902543522X,3.0
92182,9685,902543522X,3.0
92183,9685,902543522X,3.0
92184,9685,902543522X,3.0
92298,9738,046509760X,5.0
92299,9738,046509760X,5.0
92300,9738,046509760X,5.0
92301,9738,046509760X,5.0
92302,9738,046509760X,5.0
92303,9738,046509760X,5.0
92304,9738,046509760X,5.0
92305,9738,046509760X,5.0
92336,5808,125006953X,5.0
92337,5808,125006953X,5.0
92338,5808,125006953X,5.0
92339,5808,125006953X,5.0
92340,5808,125006953X,5.0
92341,5808,125006953X,5.0
92342,5808,125006953X,5.0
92452,11874,068482471X,5.0
92453,11874,068482471X,5.0
92454,11874,068482471X,5.0
92455,11874,068482471X,5.0
92456,11874,068482471X,5.0
92457,11874,068482471X,5.0
92522,749,1861978766,1.0
92570,6940,038553082X,3.0
92571,6940,038553082X,3.0
92572,6940,038553082X,3.0
92573,6940,038553082X,3.0
92574,6940,038553082X,3.0
92575,6940,038553082X,3.0
92576,6940,038553082X,3.0
92577,6940,038553082X,3.0
92578,6940,038553082X,3.0
92677,12077,1439170916,5.0
92678,12077,1439170916,5.0
92679,12077,1439170916,5.0
92680,12077,1439170916,5.0
92681,12077,1439170916,5.0
92682,12077,1439170916,5.0
92739,2508,1841157465,4.0
92740,2508,1841157465,4.0
92741,2508,1841157465,4.0
92742,2508,1841157465,4.0
92743,2508,1841157465,4.0
92744,2508,1841157465,4.0
92745,2508,1841157465,4.0
92746,2508,1841157465,4.0
92747,2508,1841157465,4.0
92824,10491,1594488843,4.0
92825,10491,1594488843,4.0
92826,10491,1594488843,4.0
92827,10491,1594488843,4.0
92828,10491,1594488843,4.0
92829,10491,1594488843,4.0
92830,10491,1594488843,4.0
92860,7130,1592406599,3.0
92861,7130,1592406599,3.0
92862,7130,1592406599,3.0
92863,7130,1592406599,3.0
92864,7130,1592406599,3.0
92865,7130,1592406599,3.0
92989,7300,055380202X,5.0
92990,7300,055380202X,5.0
92991,7300,055380202X,5.0
92992,7300,055380202X,5.0
92993,7300,055380202X,5.0
92994,7300,055380202X,5.0
92995,7300,055380202X,5.0
92996,7300,055380202X,5.0
93058,2402,033050889X,5.0
93059,2402,033050889X,5.0
93060,2402,033050889X,5.0
93061,2402,033050889X,5.0
93062,2402,033050889X,5.0
93063,2402,033050889X,5.0
93064,2402,033050889X,5.0
93065,2402,033050889X,5.0
93132,2570,1451697716,4.0
93207,11376,059306173X,4.0
93208,11376,059306173X,4.0
93209,11376,059306173X,4.0
93210,11376,059306173X,4.0
93211,11376,059306173X,4.0
93212,11376,059306173X,4.0
93237,8873,1910701882,5.0
93238,8873,1910701882,5.0
93239,8873,1910701882,5.0
93240,8873,1910701882,5.0
93241,8873,1910701882,5.0
93242,8873,1910701882,5.0
93243,8873,1910701882,5.0
93244,8873,1910701882,5.0
93245,8873,1910701882,5.0
93420,12251,1627790365,5.0
93421,12251,1627790365,5.0
93422,12251,1627790365,5.0
93423,12251,1627790365,5.0
93424,12251,1627790365,5.0
93425,12251,1627790365,5.0
93440,9673,014027541X,5.0
93478,9673,1476777616,5.0
93479,9673,1476777616,5.0
93480,9673,1476777616,5.0
93481,9673,1476777616,5.0
93482,9673,1476777616,5.0
93483,9673,1476777616,5.0
93484,9673,1476777616,5.0
93485,9673,1476777616,5.0
93568,10358,1439170916,5.0
93623,5073,1476777616,5.0
93711,5398,033050889X,4.0
93712,5398,033050889X,4.0
93713,5398,033050889X,4.0
93714,5398,033050889X,4.0
93715,5398,033050889X,4.0
93716,5398,033050889X,4.0
93717,5398,033050889X,4.0
93740,334,1596914521,5.0
93846,6968,1594488843,2.0
93847,6968,1594488843,2.0
93848,6968,1594488843,2.0
93849,6968,1594488843,2.0
93850,6968,1594488843,2.0
93851,6968,1594488843,2.0
93899,4196,1473637465,5.0
93968,11238,1473637465,2.0
93986,11238,074320011X,3.0
93995,11238,1627790365,3.0
93996,11238,1627790365,3.0
93997,11238,1627790365,3.0
93998,11238,1627790365,3.0
93999,11238,1627790365,3.0
94000,11238,1627790365,3.0
94111,11805,1473637465,3.0
94112,11805,1473637465,3.0
94113,11805,1473637465,3.0
94114,11805,1473637465,3.0
94115,11805,1473637465,3.0
94187,10694,039330700X,4.0
94188,10694,039330700X,4.0
94189,10694,039330700X,4.0
94190,10694,039330700X,4.0
94191,10694,039330700X,4.0
94192,10694,039330700X,4.0
94193,10694,039330700X,4.0
94234,11323,067003830X,4.0
94346,11123,074320011X,2.0
94426,7408,1570625190,2.0
94427,7408,1570625190,2.0
94428,7408,1570625190,2.0
94429,7408,1570625190,2.0
94430,7408,1570625190,2.0
94431,7408,1570625190,2.0
94432,7408,1570625190,2.0
94433,7408,1570625190,2.0
94510,11985,055380202X,5.0
94511,11985,055380202X,5.0
94512,11985,055380202X,5.0
94513,11985,055380202X,5.0
94514,11985,055380202X,5.0
94515,11985,055380202X,5.0
94570,7574,1419729071,5.0
94571,7574,1419729071,5.0
94572,7574,1419729071,5.0
94653,11249,039333810X,1.0
94654,11249,039333810X,1.0
94655,11249,039333810X,1.0
94656,11249,039333810X,1.0
94657,11249,039333810X,1.0
94658,11249,039333810X,1.0
94659,11249,039333810X,1.0
94727,10886,059306173X,4.0
94728,10886,059306173X,4.0
94729,10886,059306173X,4.0
94730,10886,059306173X,4.0
94731,10886,059306173X,4.0
94732,10886,059306173X,4.0
94733,10886,059306173X,4.0
94756,10759,1846144329,1.0
94757,10759,1846144329,1.0
94758,10759,1846144329,1.0
94759,10759,1846144329,1.0
94811,11747,1851687793,2.0
94812,11747,1851687793,2.0
94813,11747,1851687793,2.0
94814,11747,1851687793,2.0
94815,11747,1851687793,2.0
94816,11747,1851687793,2.0
94945,6012,1594485755,4.0
94946,6012,1594485755,4.0
94947,6012,1594485755,4.0
94948,6012,1594485755,4.0
94949,6012,1594485755,4.0
94950,6012,1594485755,4.0
94951,6012,1594485755,4.0
94952,6012,1594485755,4.0
94953,6012,1594485755,4.0
94986,1547,038553082X,2.0
94987,1547,038553082X,2.0
94988,1547,038553082X,2.0
94989,1547,038553082X,2.0
94990,1547,038553082X,2.0
94991,1547,038553082X,2.0
95103,2960,1400069289,5.0
95104,2960,1400069289,5.0
95105,2960,1400069289,5.0
95106,2960,1400069289,5.0
95107,2960,1400069289,5.0
95108,2960,1400069289,5.0
95138,9028,1771641495,5.0
95139,9028,1771641495,5.0
95140,9028,1771641495,5.0
95141,9028,1771641495,5.0
95142,9028,1771641495,5.0
95143,9028,1771641495,5.0
95212,10829,1771641495,3.0
95213,10829,1771641495,3.0
95214,10829,1771641495,3.0
95215,10829,1771641495,3.0
95216,10829,1771641495,3.0
95217,10829,1771641495,3.0
95218,10829,1771641495,3.0
95298,5675,073521610X,2.0
95299,5675,073521610X,2.0
95300,5675,073521610X,2.0
95301,5675,073521610X,2.0
95302,5675,073521610X,2.0
95303,5675,073521610X,2.0
95304,5675,073521610X,2.0
95364,7352,145162445X,1.0
95365,7352,145162445X,1.0
95366,7352,145162445X,1.0
95367,7352,145162445X,1.0
95368,7352,145162445X,1.0
95369,7352,145162445X,1.0
95370,7352,145162445X,1.0
95441,7355,039330700X,2.0
95442,7355,039330700X,2.0
95443,7355,039330700X,2.0
95444,7355,039330700X,2.0
95445,7355,039330700X,2.0
95446,7355,039330700X,2.0
95447,7355,039330700X,2.0
95486,10366,014027541X,5.0
95487,10366,014027541X,5.0
95488,10366,014027541X,5.0
95489,10366,014027541X,5.0
95490,10366,014027541X,5.0
95491,10366,014027541X,5.0
95492,10366,014027541X,5.0
95493,10366,014027541X,5.0
95567,5006,038535066X,5.0
95568,5006,038535066X,5.0
95569,5006,038535066X,5.0
95570,5006,038535066X,5.0
95571,5006,038535066X,5.0
95572,5006,038535066X,5.0
95669,7052,014311526X,4.0
95670,7052,014311526X,4.0
95671,7052,014311526X,4.0
95672,7052,014311526X,4.0
95673,7052,014311526X,4.0
95730,3607,1476733503,4.0
95731,3607,1476733503,4.0
95732,3607,1476733503,4.0
95733,3607,1476733503,4.0
95734,3607,1476733503,4.0
95735,3607,1476733503,4.0
95736,3607,1476733503,4.0
95841,2771,033050889X,3.0
95842,2771,033050889X,3.0
95843,2771,033050889X,3.0
95844,2771,033050889X,3.0
95845,2771,033050889X,3.0
95846,2771,033050889X,3.0
95847,2771,033050889X,3.0
95848,2771,033050889X,3.0
95892,11272,1594489254,4.0
95940,6279,1596914521,4.0
95941,6279,1596914521,4.0
95942,6279,1596914521,4.0
95943,6279,1596914521,4.0
95944,6279,1596914521,4.0
96083,9785,1594202435,4.0
96087,9785,1400052173,4.0
96088,9785,1400052173,4.0
96089,9785,1400052173,4.0
96090,9785,1400052173,4.0
96091,9785,1400052173,4.0
96092,9785,1400052173,4.0
96093,9785,1400052173,4.0
96094,9785,1400052173,4.0
96185,7003,1476777616,4.0
96186,7003,1476777616,4.0
96187,7003,1476777616,4.0
96188,7003,1476777616,4.0
96189,7003,1476777616,4.0
96190,7003,1476777616,4.0
96191,7003,1476777616,4.0
96192,7003,1476777616,4.0
96277,7865,1627790365,4.0
96278,7865,1627790365,4.0
96279,7865,1627790365,4.0
96280,7865,1627790365,4.0
96281,7865,1627790365,4.0
96282,7865,1627790365,4.0
96354,10985,033050889X,4.0
96355,10985,033050889X,4.0
96356,10985,033050889X,4.0
96357,10985,033050889X,4.0
96358,10985,033050889X,4.0
96359,10985,033050889X,4.0
96360,10985,033050889X,4.0
96361,10985,033050889X,4.0
96390,11647,1910701882,3.0
96391,11647,1910701882,3.0
96392,11647,1910701882,3.0
96393,11647,1910701882,3.0
96418,11647,076790818X,5.0
96429,11647,006145205X,5.0
96437,11647,059306173X,4.0
96442,6952,1101984597,5.0
96443,6952,1101984597,5.0
96444,6952,1101984597,5.0
96445,6952,1101984597,5.0
96446,6952,1101984597,5.0
96447,6952,1101984597,5.0
96448,6952,1101984597,5.0
96532,1511,1594202435,3.0
96533,1511,1594202435,3.0
96534,1511,1594202435,3.0
96535,1511,1594202435,3.0
96536,1511,1594202435,3.0
96537,1511,1594202435,3.0
96538,1511,1594202435,3.0
96539,1511,1594202435,3.0
96540,1511,1594202435,3.0
96579,1511,1400077427,4.0
96580,1511,1439170916,3.0
96588,1511,1400067820,3.0
96656,3825,1439171211,4.0
96676,1765,1594200823,5.0
96677,1765,1594200823,5.0
96678,1765,1594200823,5.0
96679,1765,1594200823,5.0
96680,1765,1594200823,5.0
96681,1765,1594200823,5.0
96682,1765,1594200823,5.0
96683,1765,1594200823,5.0
96770,3177,145162445X,3.0
96771,3177,145162445X,3.0
96772,3177,145162445X,3.0
96773,3177,145162445X,3.0
96774,3177,145162445X,3.0
96775,3177,145162445X,3.0
96776,3177,145162445X,3.0
96815,3802,1851687793,3.0
96816,3802,1851687793,3.0
96817,3802,1851687793,3.0
96818,3802,1851687793,3.0
96819,3802,1851687793,3.0
96820,3802,1851687793,3.0
96821,3802,1851687793,3.0
96822,3802,1851687793,3.0
96853,3802,1585422207,5.0
97042,10364,1596914521,5.0
97155,1497,1451697716,4.0
97156,1497,1451697716,4.0
97157,1497,1451697716,4.0
97158,1497,1451697716,4.0
97159,1497,1451697716,4.0
97160,1497,1451697716,4.0
97179,2786,038535066X,4.0
97180,2786,038535066X,4.0
97181,2786,038535066X,4.0
97182,2786,038535066X,4.0
97183,2786,038535066X,4.0
97184,2786,038535066X,4.0
97185,2786,038535066X,4.0
97201,2786,1476733503,4.0
97202,2786,1476733503,4.0
97203,2786,1476733503,4.0
97204,2786,1476733503,4.0
97205,2786,1476733503,4.0
97206,2786,1476733503,4.0
97207,2786,1476733503,4.0
97263,4286,067976867X,5.0
97264,4286,067976867X,5.0
97265,4286,067976867X,5.0
97266,4286,067976867X,5.0
97267,4286,067976867X,5.0
97268,4286,067976867X,5.0
97373,10353,046509760X,4.0
97374,10353,046509760X,4.0
97375,10353,046509760X,4.0
97376,10353,046509760X,4.0
97377,10353,046509760X,4.0
97378,10353,046509760X,4.0
97459,4484,1570625190,5.0
97503,447,159420411X,4.0
97504,447,159420411X,4.0
97505,447,159420411X,4.0
97506,447,159420411X,4.0
97507,447,159420411X,4.0
97508,447,159420411X,4.0
97509,447,159420411X,4.0
97510,447,159420411X,4.0
97546,2098,1851687793,4.0
97547,2098,1851687793,4.0
97548,2098,1851687793,4.0
97549,2098,1851687793,4.0
97550,2098,1851687793,4.0
97551,2098,1851687793,4.0
97552,2098,1851687793,4.0
97553,2098,1851687793,4.0
97554,2098,1851687793,4.0
97641,10119,1400052173,5.0
97642,10119,1400052173,5.0
97643,10119,1400052173,5.0
97644,10119,1400052173,5.0
97645,10119,1400052173,5.0
97646,10119,1400052173,5.0
97647,10119,1400052173,5.0
97648,10119,1400052173,5.0
97649,10119,1400052173,5.0
97745,1287,1861978766,4.0
97746,1287,1861978766,4.0
97747,1287,1861978766,4.0
97748,1287,1861978766,4.0
97749,1287,1861978766,4.0
97750,1287,1861978766,4.0
97751,1287,1861978766,4.0
97811,11866,048627263X,4.0
97812,11866,048627263X,4.0
97813,11866,048627263X,4.0
97814,11866,048627263X,4.0
97815,11866,048627263X,4.0
97816,11866,048627263X,4.0
97877,10500,1771641495,4.0
97878,10500,1771641495,4.0
97879,10500,1771641495,4.0
97880,10500,1771641495,4.0
97881,10500,1771641495,4.0
97882,10500,1771641495,4.0
97883,10500,1771641495,4.0
97884,10500,1771641495,4.0
97980,10712,006145205X,4.0
97981,10712,006145205X,4.0
97982,10712,006145205X,4.0
97983,10712,006145205X,4.0
97984,10712,006145205X,4.0
98031,4171,159420411X,3.0
98032,4171,159420411X,3.0
98033,4171,159420411X,3.0
98034,4171,159420411X,3.0
98035,4171,159420411X,3.0
98036,4171,159420411X,3.0
98037,4171,159420411X,3.0
98038,4171,159420411X,3.0
98097,7765,1476733503,4.0
98098,7765,1476733503,4.0
98099,7765,1476733503,4.0
98100,7765,1476733503,4.0
98101,7765,1476733503,4.0
98102,7765,1476733503,4.0
98103,7765,1476733503,4.0
98104,7765,1476733503,4.0
98173,1716,1476733503,4.0
98174,1716,1476733503,4.0
98175,1716,1476733503,4.0
98176,1716,1476733503,4.0
98177,1716,1476733503,4.0
98178,1716,1476733503,4.0
98188,1716,159420411X,5.0
98189,1716,159420411X,5.0
98190,1716,159420411X,5.0
98191,1716,159420411X,5.0
98192,1716,159420411X,5.0
98193,1716,159420411X,5.0
98194,1716,159420411X,5.0
98360,6096,1439171211,5.0
98361,6096,1439171211,5.0
98362,6096,1439171211,5.0
98363,6096,1439171211,5.0
98364,6096,1439171211,5.0
98365,6096,1439171211,5.0
98381,8880,125006953X,3.0
98382,8880,125006953X,3.0
98383,8880,125006953X,3.0
98384,8880,125006953X,3.0
98385,8880,125006953X,3.0
98386,8880,125006953X,3.0
98387,8880,125006953X,3.0
98396,8880,1846144329,5.0
98403,8880,038553082X,5.0
98404,8880,038553082X,5.0
98405,8880,038553082X,5.0
98406,8880,038553082X,5.0
98407,8880,038553082X,5.0
98408,8880,038553082X,5.0
98409,8880,038553082X,5.0
98410,8880,038553082X,5.0
98423,8880,1400033721,5.0
98506,6660,1594205078,5.0
98507,6660,1594205078,5.0
98508,6660,1594205078,5.0
98509,6660,1594205078,5.0
98510,6660,1594205078,5.0
98511,6660,1594205078,5.0
98512,6660,1594205078,5.0
98532,8944,014027541X,5.0
98533,8944,014027541X,5.0
98534,8944,014027541X,5.0
98535,8944,014027541X,5.0
98536,8944,014027541X,5.0
98537,8944,014027541X,5.0
98670,7878,055380202X,4.0
98671,7878,055380202X,4.0
98672,7878,055380202X,4.0
98673,7878,055380202X,4.0
98674,7878,055380202X,4.0
98675,7878,055380202X,4.0
98711,4364,159420411X,4.0
98712,4364,159420411X,4.0
98713,4364,159420411X,4.0
98714,4364,159420411X,4.0
98715,4364,159420411X,4.0
98716,4364,159420411X,4.0
98717,4364,159420411X,4.0
98718,4364,159420411X,4.0
98774,11597,039335038X,4.0
98839,4915,1101870532,5.0
98840,4915,1101870532,5.0
98841,4915,1101870532,5.0
98842,4915,1101870532,5.0
98843,4915,1101870532,5.0
98844,4915,1101870532,5.0
98845,4915,1101870532,5.0
98846,4915,1101870532,5.0
98921,11149,1400063515,3.0
98966,11149,1400069289,5.0
98976,8339,125006953X,4.0
98977,8339,125006953X,4.0
98978,8339,125006953X,4.0
98979,8339,125006953X,4.0
98980,8339,125006953X,4.0
98981,8339,125006953X,4.0
98982,8339,125006953X,4.0
98983,8339,125006953X,4.0
99067,4086,1476733503,5.0
99103,4086,033050889X,4.0
99124,3401,1592406599,4.0
99196,8269,1594202435,4.0
99209,8269,1101874937,5.0
99216,8269,1594489254,4.0
99289,2108,1416588256,3.0
99294,2108,1848310358,4.0
99372,8081,1419729071,5.0
99373,8081,1419729071,5.0
99374,8081,1419729071,5.0
99375,8081,1419729071,5.0
99376,8081,1419729071,5.0
99401,6424,125006953X,3.0
99402,6424,125006953X,3.0
99403,6424,125006953X,3.0
99404,6424,125006953X,3.0
99405,6424,125006953X,3.0
99406,6424,125006953X,3.0
99407,6424,125006953X,3.0
99408,6424,125006953X,3.0
99581,10064,1848310358,4.0
99582,10064,1848310358,4.0
99583,10064,1848310358,4.0
99584,10064,1848310358,4.0
99585,10064,1848310358,4.0
99586,10064,1848310358,4.0
99587,10064,1848310358,4.0
99636,4802,1476733503,3.0
99657,4802,076790818X,5.0
99667,4802,1439170916,3.0
99668,4802,1439170916,3.0
99669,4802,1439170916,3.0
99670,4802,1439170916,3.0
99671,4802,1439170916,3.0
99672,4802,1439170916,3.0
99690,8711,159420229X,4.0
99691,8711,159420229X,4.0
99692,8711,159420229X,4.0
99693,8711,159420229X,4.0
99694,8711,159420229X,4.0
99695,8711,159420229X,4.0
99696,8711,159420229X,4.0
99697,8711,159420229X,4.0
99751,8711,1451697716,4.0
99805,10499,1841157465,5.0
99806,10499,1841157465,5.0
99807,10499,1841157465,5.0
99808,10499,1841157465,5.0
99809,10499,1841157465,5.0
99810,10499,1841157465,5.0
99811,10499,1841157465,5.0
99812,10499,1841157465,5.0
99839,7137,1851687793,3.0
99840,7137,1851687793,3.0
99841,7137,1851687793,3.0
99842,7137,1851687793,3.0
99843,7137,1851687793,3.0
99844,7137,1851687793,3.0
99845,7137,1851687793,3.0
99846,7137,1851687793,3.0
99916,11042,902543522X,3.0
99917,11042,902543522X,3.0
99918,11042,902543522X,3.0
99919,11042,902543522X,3.0
99920,11042,902543522X,3.0
100028,1451,1476777616,3.0
100029,1451,1476777616,3.0
100030,1451,1476777616,3.0
100031,1451,1476777616,3.0
100032,1451,1476777616,3.0
100033,1451,1476777616,3.0
100034,1451,1476777616,3.0
100035,1451,1476777616,3.0
100122,11134,1570625190,5.0
100123,11134,1570625190,5.0
100124,11134,1570625190,5.0
100125,11134,1570625190,5.0
100126,11134,1570625190,5.0
100127,11134,1570625190,5.0
100128,11134,1570625190,5.0
100129,11134,1570625190,5.0
100142,1901,014027541X,4.0
100143,1901,014027541X,4.0
100144,1901,014027541X,4.0
100145,1901,014027541X,4.0
100146,1901,014027541X,4.0
100147,1901,014027541X,4.0
100148,1901,014027541X,4.0
100149,1901,014027541X,4.0
100150,1901,014027541X,4.0
100223,5798,061861916X,4.0
100250,5798,159420411X,4.0
100251,5798,159420411X,4.0
100252,5798,159420411X,4.0
100253,5798,159420411X,4.0
100254,5798,159420411X,4.0
100255,5798,159420411X,4.0
100256,5798,159420411X,4.0
100330,7172,1416588256,4.0
100331,7172,1416588256,4.0
100332,7172,1416588256,4.0
100333,7172,1416588256,4.0
100334,7172,1416588256,4.0
100335,7172,1416588256,4.0
100336,7172,1416588256,4.0
100373,10128,061861916X,5.0
100378,10128,1592406599,5.0
100386,10128,1910701882,5.0
100401,10128,1594489254,2.0
100403,10128,048627263X,4.0
100404,10128,048627263X,4.0
100405,10128,048627263X,4.0
100406,10128,048627263X,4.0
100407,10128,048627263X,4.0
100408,10128,048627263X,4.0
100409,10128,048627263X,4.0
100410,10128,048627263X,4.0
100411,10128,048627263X,4.0
100416,10128,1439192812,5.0
100430,10128,006145205X,4.0
100438,10128,059306173X,4.0
100475,3503,1585422207,4.0
100514,11582,902543522X,2.0
100631,7145,068482471X,5.0
100632,7145,068482471X,5.0
100633,7145,068482471X,5.0
100634,7145,068482471X,5.0
100635,7145,068482471X,5.0
100636,7145,068482471X,5.0
100637,7145,068482471X,5.0
100679,4837,1400063515,5.0
100680,4837,1400063515,5.0
100681,4837,1400063515,5.0
100682,4837,1400063515,5.0
100683,4837,1400063515,5.0
100684,4837,1400063515,5.0
100777,7908,046509760X,5.0
100778,7908,046509760X,5.0
100779,7908,046509760X,5.0
100780,7908,046509760X,5.0
100781,7908,046509760X,5.0
100782,7908,046509760X,5.0
100785,7908,068482471X,5.0
100820,10793,067973337X,4.0
100821,10793,067973337X,4.0
100822,10793,067973337X,4.0
100823,10793,067973337X,4.0
100824,10793,067973337X,4.0
100825,10793,067973337X,4.0
100826,10793,067973337X,4.0
100937,6966,1451697716,4.0
100938,6966,1451697716,4.0
100939,6966,1451697716,4.0
100940,6966,1451697716,4.0
100941,6966,1451697716,4.0
100942,6966,1451697716,4.0
100943,6966,1451697716,4.0
100968,5833,1596914521,3.0
100969,5833,1596914521,3.0
100970,5833,1596914521,3.0
100971,5833,1596914521,3.0
100972,5833,1596914521,3.0
100973,5833,1596914521,3.0
101030,3232,902543522X,4.0
101031,3232,902543522X,4.0
101032,3232,902543522X,4.0
101033,3232,902543522X,4.0
101034,3232,902543522X,4.0
101035,3232,902543522X,4.0
101036,3232,902543522X,4.0
101037,3232,902543522X,4.0
101137,7108,039330700X,4.0
101138,7108,039330700X,4.0
101139,7108,039330700X,4.0
101140,7108,039330700X,4.0
101141,7108,039330700X,4.0
101142,7108,039330700X,4.0
101143,7108,039330700X,4.0
101199,9985,1910701882,2.0
101200,9985,1910701882,2.0
101201,9985,1910701882,2.0
101202,9985,1910701882,2.0
101203,9985,1910701882,2.0
101204,9985,1910701882,2.0
101205,9985,1910701882,2.0
101313,8449,1570625190,5.0
101314,8449,1570625190,5.0
101315,8449,1570625190,5.0
101316,8449,1570625190,5.0
101317,8449,1570625190,5.0
101318,8449,1570625190,5.0
101319,8449,1570625190,5.0
101391,11727,1439171211,1.0
101392,11727,1439171211,1.0
101393,11727,1439171211,1.0
101394,11727,1439171211,1.0
101395,11727,1439171211,1.0
101396,11727,1439171211,1.0
101411,3951,038535066X,4.0
101412,3951,038535066X,4.0
101413,3951,038535066X,4.0
101414,3951,038535066X,4.0
101415,3951,038535066X,4.0
101416,3951,038535066X,4.0
101417,3951,038535066X,4.0
101418,3951,038535066X,4.0
101516,1612,048627263X,3.0
101544,1612,039333810X,4.0
101593,622,076790818X,4.0
101636,2775,1400052173,1.0
101637,2775,1400052173,1.0
101638,2775,1400052173,1.0
101639,2775,1400052173,1.0
101640,2775,1400052173,1.0
101641,2775,1400052173,1.0
101642,2775,1400052173,1.0
101712,45,1910701882,4.0
101713,45,1910701882,4.0
101714,45,1910701882,4.0
101715,45,1910701882,4.0
101716,45,1910701882,4.0
101717,45,1910701882,4.0
101718,45,1910701882,4.0
101817,11922,068482471X,3.0
101818,11922,068482471X,3.0
101819,11922,068482471X,3.0
101820,11922,068482471X,3.0
101821,11922,068482471X,3.0
101822,11922,068482471X,3.0
101823,11922,068482471X,3.0
101824,11922,068482471X,3.0
101879,5945,014311526X,4.0
101880,5945,014311526X,4.0
101881,5945,014311526X,4.0
101882,5945,014311526X,4.0
101883,5945,014311526X,4.0
101884,5945,014311526X,4.0
101885,5945,014311526X,4.0
101886,5945,014311526X,4.0
101958,11523,1416588256,4.0
101959,11523,1416588256,4.0
101960,11523,1416588256,4.0
101961,11523,1416588256,4.0
101962,11523,1416588256,4.0
101963,11523,1416588256,4.0
101964,11523,1416588256,4.0
101965,11523,1416588256,4.0
102004,6412,125006953X,5.0
102005,6412,125006953X,5.0
102006,6412,125006953X,5.0
102007,6412,125006953X,5.0
102008,6412,125006953X,5.0
102009,6412,125006953X,5.0
102010,6412,125006953X,5.0
102113,218,1841157465,5.0
102114,218,1841157465,5.0
102115,218,1841157465,5.0
102116,218,1841157465,5.0
102117,218,1841157465,5.0
102118,218,1841157465,5.0
102119,218,1841157465,5.0
102157,8602,1592406599,5.0
102158,8602,1592406599,5.0
102159,8602,1592406599,5.0
102160,8602,1592406599,5.0
102161,8602,1592406599,5.0
102162,8602,1592406599,5.0
102163,8602,1592406599,5.0
102238,2389,1846144329,4.0
102239,2389,1846144329,4.0
102240,2389,1846144329,4.0
102241,2389,1846144329,4.0
102242,2389,1846144329,4.0
102243,2389,1846144329,4.0
102244,2389,1846144329,4.0
102334,6525,1416588256,3.0
102427,547,1400067820,1.0
102433,1290,1101984597,3.0
102434,1290,1101984597,3.0
102435,1290,1101984597,3.0
102436,1290,1101984597,3.0
102437,1290,1101984597,3.0
102438,1290,1101984597,3.0
102439,1290,1101984597,3.0
102559,4766,1594488843,5.0
