,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
24,http://goodreads.com/book/show/9411155-supercooperators,0,0,"Supercooperators: The Mathematics of Evolution, Altruism and Human Behaviour {Or, Why We Need Each Other to Succeed}",3.81,['M.A. Nowak'],"Im Spiel des Lebens treibt uns das Streben nach Erfolg an. Wir alle wollen Sieger sein. Selbst unsere Gene, so heißt es, seien egoistisch. Aber Konkurrenz erzählt nicht die ganze Geschichte der Biologie. Etwas Grundlegendes fehlt.Um zu überleben, betreiben die Geschöpfe jeder Spezies und auf jeder Stufe der Komplexität auch Kooperation. In der menschlichen Gesellschaft ist Kooperation sogar allgegenwärtig. Selbst einfachste Abläufe bestehen aus mehr Zusammenarbeit, als man meinen könnte. Dabei beschränkt sich Kooperation nicht darauf, auf ein gemeinsames Ziel hinzuarbeiten. Kooperation bedeutet darüber hinaus, dass Menschen, die potenziell Konkurrenten sind, stattdessen beschließen, einander zu helfen. „Kooperative Intelligenz“ entschlüsselt das Rätsel, wie es dazu kommt und warum auf lange Sicht Kooperation immer gewinnt. Es erweitert unser Verständnis von Evolution und Solidarität.","['Science', 'Nonfiction', 'Biology', 'Evolution', 'Psychology', 'Science', 'Biology', 'Science', 'Mathematics', 'Science', 'Popular Science', 'Philosophy', 'Anthropology', 'Economics']"
25,http://goodreads.com/book/show/40672036-digital-minimalism,0525536515,9780525536512,Digital Minimalism: Choosing a Focused Life in a Noisy World,4.07,['Cal Newport'],"Minimalism is the art of knowing how much is just enough. Digital minimalism applies this idea to our personal technology. It's the key to living a focused life in an increasingly noisy world.In this timely and enlightening book, the bestselling author of Deep Work introduces a philosophy for technology use that has already improved countless lives.Digital minimalists are all around us. They're the calm, happy people who can hold long conversations without furtive glances at their phones. They can get lost in a good book, a woodworking project, or a leisurely morning run. They can have fun with friends and family without the obsessive urge to document the experience. They stay informed about the news of the day, but don't feel overwhelmed by it. They don't experience ""fear of missing out"" because they already know which activities provide them meaning and satisfaction.Now, Newport gives us a name for this quiet movement, and makes a persuasive case for its urgency in our tech-saturated world. Common sense tips, like turning off notifications, or occasional rituals like observing a digital sabbath, don't go far enough in helping us take back control of our technological lives, and attempts to unplug completely are complicated by the demands of family, friends and work. What we need instead is a thoughtful method to decide what tools to use, for what purposes, and under what conditions.Drawing on a diverse array of real-life examples, from Amish farmers to harried parents to Silicon Valley programmers, Newport identifies the common practices of digital minimalists and the ideas that underpin them. He shows how digital minimalists are rethinking their relationship to social media, rediscovering the pleasures of the offline world, and reconnecting with their inner selves through regular periods of solitude. He then shares strategies for integrating these practices into your life, starting with a thirty-day ""digital declutter"" process that has already helped thousands feel less overwhelmed and more in control.Technology is intrinsically neither good nor bad. The key is using it to support your goals and values, rather than letting it use you. This book shows the way.","['Nonfiction', 'Self Help', 'Productivity', 'Psychology', 'Science', 'Technology', 'Self Help', 'Personal Development', 'Audiobook', 'Business', 'Philosophy', 'Science']"
26,http://goodreads.com/book/show/43565360-artificial-intelligence,0374257833,9780374257835,Artificial Intelligence: A Guide for Thinking Humans,4.42,['Melanie  Mitchell'],"A sweeping examination of the current state of artificial intelligence and how it is remaking our worldNo recent scientific enterprise has proved as alluring, terrifying, and filled with extravagant promise and frustrating setbacks as artificial intelligence. The award-winning author Melanie Mitchell, a leading computer scientist, now reveals AI’s turbulent history and the recent spate of apparent successes, grand hopes, and emerging fears surrounding it.In Artificial Intelligence, Mitchell turns to the most urgent questions concerning AI today: How intelligent—really—are the best AI programs? How do they work? What can they actually do, and when do they fail? How humanlike do we expect them to become, and how soon do we need to worry about them surpassing us? Along the way, she introduces the dominant models of modern AI and machine learning, describing cutting-edge AI programs, their human inventors, and the historical lines of thought underpinning recent achievements. She meets with fellow experts such as Douglas Hofstadter, the cognitive scientist and Pulitzer Prize–winning author of the modern classic Gödel, Escher, Bach, who explains why he is “terrified” about the future of AI. She explores the profound disconnect between the hype and the actual achievements in AI, providing a clear sense of what the field has accomplished and how much further it has to go.Interweaving stories about the science of AI and the people behind it, Artificial Intelligence brims with clear-sighted, captivating, and accessible accounts of the most interesting and provocative modern work in the field, flavored with Mitchell’s humor and personal observations. This frank, lively book is an indispensable guide to understanding today’s AI, its quest for “human-level” intelligence, and its impact on the future for us all.","['Science', 'Nonfiction', 'Science', 'Technology', 'Artificial Intelligence', 'Science', 'Computer Science', 'Science', 'Popular Science', 'Audiobook', 'History', 'Computer Science', 'Programming', 'Philosophy']"
27,http://goodreads.com/book/show/36342158-the-equations-of-life,1541617592,9781541617599,The Equations of Life: How Physics Shapes Evolution,4.0,['Charles S. Cockell'],"A groundbreaking argument for why alien life will evolve to be much like life here on Earth We are all familiar with the popular idea of strange alien life wildly different from life on earth inhabiting other planets. Maybe it's made of silicon! Maybe it has wheels! Or maybe it doesn't. In The Equations of Life, biologist Charles S. Cockell makes the forceful argument that the laws of physics narrowly constrain how life can evolve, making evolution's outcomes predictable. If we were to find on a distant planet something very much like a lady bug eating something like an aphid, we shouldn't be surprised. The forms of life are guided by a limited set of rules, and as a result, there is a narrow set of solutions to the challenges of existence.A remarkable scientific contribution breathing new life into Darwin's theory of evolution, The Equations of Life makes a radical argument about what life can -- and can't -- be.","['Science', 'Nonfiction', 'Science', 'Biology', 'Science', 'Physics', 'Biology', 'Evolution', 'Science', 'Popular Science', 'Science', 'Chemistry', 'Environment', 'Nature', 'Science', 'Natural History', 'Science', 'Mathematics']"
28,http://goodreads.com/book/show/51212034-a-grown-up-guide-to-dinosaurs,0,0,A Grown-Up Guide to Dinosaurs,3.93,['Ben Garrod'],"Listening Length: 2 hours and 42 minutesMost children go through a dinosaur phase. Learning all the tongue twisting names, picking favorites based on ferocity, armor, or sheer size. For many kids this love of ‘terrible lizards’ fizzles out at some point between starting and leaving primary school. All those fancy names slowly forgotten, no longer any need for a favorite.For all those child dino fanatics who didn’t grow up to become paleontologists, dinosaurs seem like something out of mythology. They are dragons, pictures in books, abstract, other, extinct.They are at the same time familiar and mysterious. And yet we’re in an age of rapid discovery—new dinosaur species and genera are being discovered at an accelerating rate, we’re learning more about what they looked like, how they lived, how they evolved and where they all went.This series isn’t just a top trumps list of dino facts—we’re interested in the why and the how and like all areas of science there is plenty of controversy and debate.","['Nonfiction', 'Science', 'Audiobook', 'History', 'Animals', 'Dinosaurs', 'Animals', 'Geology', 'Palaeontology', 'Historical', 'Environment', 'Nature', 'Science', 'Biology']"
29,http://goodreads.com/book/show/53121631-underland,0393358097,9780393358094,Underland: A Deep Time Journey,4.23,['Robert Macfarlane'],"In Underland, Robert Macfarlane delivers an epic exploration of the Earth’s underworlds as they exist in myth, literature, memory, and the land itself. Traveling through the dizzying expanse of geologic time—from prehistoric art in Norwegian sea caves, to the blue depths of the Greenland ice cap, to a deep-sunk ""hiding place"" where nuclear waste will be stored for 100,000 years to come—Underland takes us on an extraordinary journey into our relationship with darkness, burial, and what lies beneath the surface of both place and mind.Global in its geography and written with great lyricism, Underland speaks powerfully to our present moment. At once ancient and urgent, this is a book that will change the way you see the world.","['Nonfiction', 'Science', 'Environment', 'Nature', 'History', 'Travel', 'Environment', 'Audiobook', 'Science', 'Natural History', 'Science', 'Geology', 'Adventure']"
30,http://goodreads.com/book/show/39999461-never-enough,0385542844,9780385542845,Never Enough: The Neuroscience and Experience of Addiction,4.08,['Judith Grisel'],"From a renowned behavioral neuroscientist and recovered drug addict, an authoritative and accessible guide to understanding drug addiction: clearly explained brain science and vivid personal stories reveal how addiction happens, show why specific drugs--from opioids to alcohol to coke and more--are so hard to kick, and illuminate the path to recovery for addicts, loved ones, caregivers, and crafters of public policy.Addiction is epidemic and catastrophic. With more than one in every five people over the age of fourteen addicted, drug abuse has been called the most formidable health problem worldwide. If we are not victims ourselves, we all know someone struggling with the merciless compulsion to alter their experience by changing how their brain functions.Drawing on years of research--as well as personal experience as a recovered addict--researcher and professor Judy Grisel has reached a fundamental conclusion: for the addict, there will never be enough drugs. The brain's capacity to learn and adapt is seemingly infinite, allowing it to counteract any regular disruption, including that caused by drugs. What begins as a normal state punctuated by periods of being high transforms over time into a state of desperate craving that is only temporarily subdued by a fix, explaining why addicts are unable to live either with or without their drug. One by one, Grisel shows how different drugs act on the brain, the kind of experiential effects they generate, and the specific reasons why each is so hard to kick.Grisel's insights lead to a better understanding of the brain's critical contributions to addictive behavior, and will help inform a more rational, coherent, and compassionate response to the epidemic in our homes and communities.","['Nonfiction', 'Science', 'Psychology', 'Health', 'Mental Health', 'Health', 'Biology', 'Neuroscience', 'Health', 'Medicine', 'Medical', 'Audiobook', 'Autobiography', 'Memoir']"
31,http://goodreads.com/book/show/36589701-the-perfect-predator,0316418080,9780316418089,The Perfect Predator: A Scientist's Race to Save Her Husband from a Deadly Superbug: A Memoir,4.41,['Steffanie Strathdee'],"Epidemiologist Steffanie Strathdee and her husband, psychologist Tom Patterson, were vacationing in Egypt when Tom came down with a stomach bug. What at first seemed like a case of food poisoning quickly turned critical, and by the time Tom had been transferred via emergency medevac to the world-class medical center at UC San Diego, where both he and Steffanie worked, blood work revealed why modern medicine was failing: Tom was fighting one of the most dangerous, antibiotic- resistant bacteria in the world.Frantic, Steffanie combed through research old and new and came across phage therapy: the idea that the right virus, aka ""the perfect predator,"" can kill even the most lethal bacteria. Phage treatment had fallen out of favor almost 100 years ago, after antibiotic use went mainstream. Now, with time running out, Steffanie appealed to phage researchers all over the world for help. She found allies at the FDA, researchers from Texas A&M, and a clandestine Navy biomedical center-and together they resurrected a forgotten cure.","['Nonfiction', 'Science', 'Autobiography', 'Memoir', 'Medical', 'Health', 'Medicine', 'Health', 'Audiobook', 'Biography', 'Science', 'Biology', 'Biography Memoir']"
32,http://goodreads.com/book/show/34427003-the-little-book-of-black-holes,0,0,The Little Book of Black Holes,3.92,['Steven S. Gubser'],"Dive into a mind-bending exploration of the physics of black holesBlack holes, predicted by Albert Einstein's general theory of relativity more than a century ago, have long intrigued scientists and the public with their bizarre and fantastical properties. Although Einstein understood that black holes were mathematical solutions to his equations, he never accepted their physical reality--a viewpoint many shared. This all changed in the 1960s and 1970s, when a deeper conceptual understanding of black holes developed just as new observations revealed the existence of quasars and X-ray binary star systems, whose mysterious properties could be explained by the presence of black holes. Black holes have since been the subject of intense research--and the physics governing how they behave and affect their surroundings is stranger and more mind-bending than any fiction.After introducing the basics of the special and general theories of relativity, this book describes black holes both as astrophysical objects and theoretical ""laboratories"" in which physicists can test their understanding of gravitational, quantum, and thermal physics. From Schwarzschild black holes to rotating and colliding black holes, and from gravitational radiation to Hawking radiation and information loss, Steven Gubser and Frans Pretorius use creative thought experiments and analogies to explain their subject accessibly. They also describe the decades-long quest to observe the universe in gravitational waves, which recently resulted in the LIGO observatories' detection of the distinctive gravitational wave ""chirp"" of two colliding black holes--the first direct observation of black holes' existence.The Little Book of Black Holes takes readers deep into the mysterious heart of the subject, offering rare clarity of insight into the physics that makes black holes simple yet destructive manifestations of geometric destiny.","['Science', 'Nonfiction', 'Science', 'Physics', 'Science', 'Astronomy', 'Science', 'Popular Science', 'Science', 'Mathematics']"
33,http://goodreads.com/book/show/42603316-chasing-the-sun,1781258333,9781781258330,Chasing the Sun: The New Science of Sunlight and How it Shapes Our Bodies and Minds,3.97,['Linda Geddes'],"Since the dawn of time, humans have worshipped the sun. And with good reason. Our biology is set up to work in partnership with the sun. From our sleep cycles to our immune systems and our mental health, access to sunlight is crucial for living a happy and fulfilling life. New research suggests that our sun exposure over a lifetime - even before we were born - may shape our risk of developing a range of different illnesses, from depression to diabetes. Bursting with cutting-edge science and eye-opening advice, Chasing the Sun explores the extraordinary significance of sunlight - from ancient solstice celebrations to modern sleep labs, and from the unexpected health benefits of sun exposure to what the Amish know about sleep that the rest of us don't. As more of us move into light-polluted cities, spending our days in dim offices and our evenings watching brightly lit screens, we are in danger of losing something vital: our connection to the star that gave us life. It's a loss that could have far-reaching consequences that we're only just beginning to grasp.","['Nonfiction', 'Science', 'Health', 'Environment', 'Nature', 'Psychology', 'Science', 'Popular Science', 'Medical', 'Audiobook', 'History', 'Health', 'Mental Health']"
34,http://goodreads.com/book/show/36484703-prediction-machines,1633695670,9781633695672,Prediction Machines: The Simple Economics of Artificial Intelligence,3.92,['Ajay Agrawal'],"
""What does AI mean for your business? Read this book to find out."" -- Hal Varian, Chief Economist, Google
Artificial intelligence does the seemingly impossible, magically bringing machines to life--driving cars, trading stocks, and teaching children. But facing the sea change that AI will bring can be paralyzing. How should companies set strategies, governments design policies, and people plan their lives for a world so different from what we know? In the face of such uncertainty, many analysts either cower in fear or predict an impossibly sunny future.But in Prediction Machines, three eminent economists recast the rise of AI as a drop in the cost of prediction. With this single, masterful stroke, they lift the curtain on the AI-is-magic hype and show how basic tools from economics provide clarity about the AI revolution and a basis for action by CEOs, managers, policy makers, investors, and entrepreneurs.When AI is framed as cheap prediction, its extraordinary potential becomes clear: 
   Prediction is at the heart of making decisions under uncertainty. Our businesses and personal lives are riddled with such decisions. 
   Prediction tools increase productivity--operating machines, handling documents, communicating with customers. 
   Uncertainty constrains strategy. Better prediction creates opportunities for new business structures and strategies to compete. 
 Penetrating, fun, and always insightful and practical, Prediction Machines follows its inescapable logic to explain how to navigate the changes on the horizon. The impact of AI will be profound, but the economic framework for understanding it is surprisingly simple.","['Business', 'Artificial Intelligence', 'Economics', 'Nonfiction', 'Science', 'Technology', 'Science', 'Science', 'Computer Science', 'Science', 'Popular Science', 'Computer Science', 'Technical', 'Economics', 'Finance']"
35,http://goodreads.com/book/show/2110369.How_To_Fossilise_Your_Hamster,1846680441,9781846680441,How To Fossilise Your Hamster: And Other Amazing Experiments For The Armchair Scientist,3.52,['New Scientist'],"How can you measure the speed of light with chocolate and a microwave? Why do yo-yos yo-yo? Why does urine smell so peculiar after eating asparagus (includes helpful recipe)? How long does it take to digest different types of food? What is going on when you drop mentos in to cola? 100 wonderful, intriguing and entertaining scientific experiments which show scientific principles first hand - this is science at its most popular.","['Science', 'Nonfiction', 'Science', 'Popular Science', 'Reference', 'Humor', 'Reference', 'Trivia', 'Science', 'Physics']"
36,http://goodreads.com/book/show/6570502-switch,0385528752,9780385528757,Switch: How to Change Things When Change Is Hard,4.04,['Chip Heath'],"Why is change so difficult and frightening? How do you create change when you have few resources and no title or authority to back you up? Chip and Dan Heath, the best-selling authors of Made to Stick, are back with a ground-breaking book that addresses one of the greatest challenges of our personal and professional lives — how to change things when change is hard.In their follow-up book to the critically acclaimed international bestseller Made to Stick, Chip and Dan Heath talk about how difficult change is in our companies, our careers, and our lives, why change is so hard, and how we can overcome our resistance and make change happen. The Heaths liken the human mind to two distinct entities — the animal mind, or what psychologist Jonathan Haidt calls the elephant, and the logical brain, which Haidt describes as the rider. The elephant is instinctive; it acts on emotion. It likes gorging on Oreos and sleeping in. And it loves routines — doing things the same old way, every day.The rider is the planner and thinker. The rider obsesses about the future. He or she wants to stop eating junk food and stop hitting the snooze button. But it’s hard, because when the rider and elephant disagree on where to go, the rider usually loses. And that describes the essential tension between our primitive emotional brain and our high intellect, and helps to explain why changing how we behave is so difficult. The secret to making a switch is understanding this odd couple relationship. Direct the Rider. Motivate the Elephant. Shape the Path.Throughout Switch, Chip and Dan Heath illustrate and explain situations in which sweeping change was adopted, from a university researcher who ended the cycle of child abuse in a group of families, to an entrepreneur who turned his skeptical employees into customer service zealots and saved his company. In the tradition of Made to Stick, Blink, and Outliers, Switch is filled with engaging and entertaining stories of how companies and individuals have brought about and sustained significant change. An indispensable guide to making change happen, it is certain to become a classic.","['Nonfiction', 'Business', 'Psychology', 'Self Help', 'Leadership', 'Self Help', 'Personal Development', 'Business', 'Management', 'Productivity', 'Education', 'Audiobook']"
37,http://goodreads.com/book/show/40694087-adventures-in-memory,1771643471,9781771643474,Adventures in Memory: Exploring the Science and Secrets of Human Memory,3.81,['Hilde Østby'],"A novelist and a neuroscientist uncover the secrets of human memory.What makes us remember? Why do we forget? And what, exactly, is a memory?With playfulness and intelligence, Diving for Seahorses answers these questions and more, offering an illuminating look at one of our most fascinating faculties: our memory. The authors—two Norwegian sisters, one a neuropsychologist and the other an acclaimed writer—skillfully interweave history, research, and exceptional personal stories, taking readers on a captivating exploration of the evolving science of memory from its humble Renaissance beginnings up to the present day. They interview experts of all stripes, from the world’s top neuroscientists to famous novelists, from taxi drivers to quizmasters, to help explain how memory works, why it sometimes fails, and what we can do to improve it. Filled with cutting-edge research and nimble storytelling, the result is a charming—and memorable—adventure through human memory","['Nonfiction', 'Science', 'Psychology', 'Biology', 'Neuroscience', 'Science', 'Biology', 'Science', 'Popular Science', 'Philosophy', 'Self Help', 'Health', 'Medical']"
38,http://goodreads.com/book/show/38095085-the-mystery-of-the-exploding-teeth-and-other-curiosities-from-the-histor,0593080327,9780593080320,The Mystery of the Exploding Teeth and Other Curiosities from the History of Medicine,3.75,['Thomas   Morris'],"A mysterious epidemic of dental explosions,A teenage boy who got his wick stuck in a candlestickA remarkable woman who, like a human fountain, spurted urine from virtually every orificeThese are just a few of the anecdotal gems that have until now lain undiscovered in medical journals for centuries. This fascinating collection of historical curiosities explores some of the strangest cases that have perplexed doctors across the world.From seventeenth-century Holland to Tsarist Russia, from rural Canada to a whaler in the Pacific, many are monuments to human stupidity – such as the sailor who swallowed dozens of penknives to amuse his shipmates, or the chemistry student who in 1850 arrived at a hospital in New York with his penis trapped inside a bottle, having unwisely decided to relieve himself into a vessel containing highly reactive potassium. Others demonstrate exceptional surgical ingenuity long before the advent of anaesthesia – such as a daring nineteenth-century operation to remove a metal fragment from beneath a conscious patient’s heart. We also hear of the weird, often hilarious remedies employed by physicians of yore – from crow’s vomit to port-wine enemas – the hazards of such everyday objects as cucumbers and false teeth, and miraculous recovery from apparently terminal injuries.","['Nonfiction', 'History', 'Science', 'Health', 'Medicine', 'Medical', 'Health', 'Historical', 'Humor', 'Audiobook', 'Science', 'Biology']"
39,http://goodreads.com/book/show/36236166-happy-brain,All,|,"Happy Brain: Where Happiness Comes From, and Why",3.81,['Dean Burnett'],"The pursuit of happiness is one of the most common and enduring quests of human life. It’s what drives us to get a job, fall in love, watch stand-up comedy, go to therapy, have questionable obsessions, and come home at the end of the day. But where does happiness come from, and why do we need it so much? Is lasting, permanent happiness possible—or should it be? And what does any of this have to do with the brain?In this delightful sequel to Idiot Brain, neuroscientist Dean Burnett explores these questions. He combines the latest research and theories about how the brain works with interviews and contributions from relevant individuals, such as relationship experts, psychology professors, comedy writers, celebrities, millionaire gurus, and pretty much anyone else involved in bringing about happiness in others. Distinguished by Burnett’s signature wit and curiosity, Happy Brain elucidates our understanding of what happiness actually is, where it comes from, and what exactly is going on in our brains when we’re in a cheery state. Humorous and enlightening, Happy Brain explores a fascinating aspect of modern neuroscience and, in the process, reveals something about what it means to be human.","['Nonfiction', 'Science', 'Psychology', 'Biology', 'Neuroscience', 'Self Help', 'Health', 'Mental Health', 'Science', 'Popular Science', 'Audiobook', 'Neuroscience', 'Brain', 'Education']"
40,http://goodreads.com/book/show/394606.Quantum_Evolution,0393323102,9780393323108,Quantum Evolution: How Physics' Weirdest Theory Explains Life's Biggest Mystery,3.89,['Johnjoe McFadden'],"Johnjoe McFadden ""enters new and provocative territory in his marriage of physics and biology"" (Science News). His simple but staggering theory of quantum evolution shows how quantum mechanics gives living organisms the ability to initiate specific actions, including new mutations. As Paul Davies exclaims, ""if these ideas are right, they will transform our understanding of the relationship between physics and biology"" and may radically revise the notion of random evolution and the debate over consciousness and free will.","['Science', 'Nonfiction', 'Philosophy', 'Science', 'Popular Science', 'Science', 'Physics', 'Science', 'Biology']"
41,http://goodreads.com/book/show/277658.The_Pattern_on_the_Stone,046502596X,9780465025961,The Pattern on the Stone: The Simple Ideas that Make Computers Work,4.04,['William Daniel Hillis'],"Most people are baffled by how computers work and assume that they will never understand them. What they don't realize—and what Daniel Hillis's short book brilliantly demonstrates—is that computers' seemingly complex operations can be broken down into a few simple parts that perform the same simple procedures over and over again.Computer wizard Hillis offers an easy-to-follow explanation of how data is processed that makes the operations of a computer seem as straightforward as those of a bicycle. Avoiding technobabble or discussions of advanced hardware, the lucid explanations and colorful anecdotes in The Pattern on the Stone go straight to the heart of what computers really do.Hillis proceeds from an outline of basic logic to clear descriptions of programming languages, algorithms, and memory. He then takes readers in simple steps up to the most exciting developments in computing today—quantum computing, parallel computing, neural networks, and self-organizing systems.Written clearly and succinctly by one of the world's leading computer scientists, The Pattern on the Stone is an indispensable guide to understanding the workings of that most ubiquitous and important of machines: the computer.","['Nonfiction', 'Science', 'Science', 'Technology', 'Science', 'Computer Science', 'Computer Science', 'Computers', 'Computer Science', 'Programming', 'Science', 'Popular Science', 'Science', 'Engineering', 'Science', 'Mathematics', 'Literature', '20th Century']"
42,http://goodreads.com/book/show/18114379-the-unpersuadables,All,|,The Unpersuadables: Adventures with the Enemies of Science,4.01,['Will Storr'],"While excavating fossils in the tropics of Australia with a celebrity creationist, Will Storr asked himself a simple question. Why don’t facts work? Why, that is, did the obviously intelligent man beside him sincerely believe in Adam and Eve, the Garden of Eden and a six-thousand-year-old Earth, in spite of the evidence against them?It was the start of a journey that would lead Storr all over the world — from Texas to Warsaw to the Outer Hebrides — meeting an extraordinary cast of modern heretics whom he tries his best to understand. Storr tours Holocaust sites with famed denier David Irving and a band of neo-Nazis, experiences his own murder during ""past life regression"" hypnosis, discusses the looming One World Government an iconic climate skeptic, and investigates the tragic life and death of a woman who believed her parents were high priests in a baby-eating cult.Using a unique mix of highly personal memoir, investigative journalism, and the latest research from neuroscience and experimental psychology, Storr reveals how the stories we tell ourselves about the world invisibly shape our beliefs, and how the neurological ""hero maker"" inside us all can so easily lead to self-deception, toxic partisanship and science denial.","['Nonfiction', 'Science', 'Psychology', 'Religion', 'Politics', 'Writing', 'Journalism', 'Sociology', 'Education', 'Philosophy', 'Science', 'Popular Science']"
43,http://goodreads.com/book/show/35412097-when,0735210624,9780735210622,When: The Scientific Secrets of Perfect Timing,3.8,['Daniel H. Pink'],"Everyone knows that timing is everything. But we don't know much about timing itself. Our lives are a never-ending stream of ""when"" decisions: when to start a business, schedule a class, get serious about a person. Yet we make those decisions based on intuition and guesswork.Timing, it's often assumed, is an art. In When: The Scientific Secrets of Perfect Timing, Pink shows that timing is really a science.Drawing on a rich trove of research from psychology, biology, and economics, Pink reveals how best to live, work, and succeed. How can we use the hidden patterns of the day to build the ideal schedule? Why do certain breaks dramatically improve student test scores? How can we turn a stumbling beginning into a fresh start? Why should we avoid going to the hospital in the afternoon? Why is singing in time with other people as good for you as exercise? And what is the ideal time to quit a job, switch careers, or get married?","['Nonfiction', 'Psychology', 'Science', 'Self Help', 'Business', 'Productivity', 'Self Help', 'Personal Development', 'Audiobook', 'Leadership', 'Business', 'Management']"
44,http://goodreads.com/book/show/25541028-elon-musk,0062301233,9780062301239,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",4.22,['Ashlee Vance'],"Elon Musk, the entrepreneur and innovator behind SpaceX, Tesla, and SolarCity, sold one of his internet companies, PayPal, for $1.5 billion. Ashlee Vance captures the full spectacle and arc of the genius's life and work, from his tumultuous upbringing in South Africa and flight to the United States to his dramatic technical innovations and entrepreneurial pursuits. Vance uses Musk's story to explore one of the pressing questions of our age: can the nation of inventors and creators who led the modern world for a century still compete in an age of fierce global competition? He argues that Musk is an amalgam of legendary inventors and industrialists including Thomas Edison, Henry Ford, Howard Hughes, and Steve Jobs. More than any other entrepreneur today, Musk has dedicated his energies and his own vast fortune to inventing a future that is as rich and far-reaching as the visionaries of the golden age of science-fiction fantasy","['Biography', 'Nonfiction', 'Business', 'Science', 'Science', 'Technology', 'Audiobook', 'Biography Memoir', 'Business', 'Entrepreneurship', 'Leadership', 'Biography', 'Autobiography']"
45,http://goodreads.com/book/show/29947651-endurance,1524731595,9781524731595,"Endurance: A Year in Space, A Lifetime of Discovery",4.23,['Scott Kelly'],"Antes de conquistar Marte, debemos aprender a sobrevivir en el espacio.Un libro ejemplar sobre el triunfo de la imaginación humana, la fuerza de voluntad y las maravillas infinitas de la galaxia.Scott Kelly es el hombre que más tiempo ha pasado en el espacio, 340 días, durante los cuales ha visto y vivido cosas que prácticamente ninguno de nosotros veremos o experimentaremos nunca.A través de su increíble historia, Kelly nos revela un entorno absolutamente hostil al ser humano y cuáles fueron los retos más extremos que tuvo que afrontar: los devastadores efectos corporales, la tristeza y la soledad que conlleva estar separado de los seres queridos, el total y absoluto aislamiento de todas las comodidades terrestres, los catastróficos riesgos de chocar contra basura espacial y, aún peor, la amenaza angustiante de ser incapaz de ayudar si algo malo ocurre en casa.En Resistencia la humanidad, la compasión, el sentido del humor, el entusiasmo y la determinación de este héroe moderno resuenan en cada una de sus palabras. Su mensaje es una fuente de inspiración para generaciones futuras y su relato personal cautiva desde la primera página.","['Nonfiction', 'Science', 'Biography', 'Autobiography', 'Memoir', 'Space', 'Audiobook', 'Biography Memoir', 'Biography', 'Autobiography', 'History', 'Adventure']"
46,http://goodreads.com/book/show/34959327-the-wizard-and-the-prophet,All,|,The Wizard and the Prophet: Two Remarkable Scientists and Their Dueling Visions to Shape Tomorrow's World,4.25,['Charles C. Mann'],"From the best-selling, award-winning author of 1491 and 1493--an incisive portrait of the two little-known twentieth-century scientists, Norman Borlaug and William Vogt, whose diametrically opposed views shaped our ideas about the environment, laying the groundwork for how people in the twenty-first century will choose to live in tomorrow's world.In forty years, Earth's population will reach ten billion. Can our world support that? What kind of world will it be? Those answering these questions generally fall into two deeply divided groups--Wizards and Prophets, as Charles Mann calls them in this balanced, authoritative, nonpolemical new book. The Prophets, he explains, follow William Vogt, a founding environmentalist who believed that in using more than our planet has to give, our prosperity will lead us to ruin. Cut back! was his mantra. Otherwise everyone will lose! The Wizards are the heirs of Norman Borlaug, whose research, in effect, wrangled the world in service to our species to produce modern high-yield crops that then saved millions from starvation. Innovate! was Borlaug's cry. Only in that way can everyone win! Mann delves into these diverging viewpoints to assess the four great challenges humanity faces--food, water, energy, climate change--grounding each in historical context and weighing the options for the future. With our civilization on the line, the author's insightful analysis is an essential addition to the urgent conversation about how our children will fare on an increasingly crowded Earth.","['Science', 'Nonfiction', 'History', 'Environment', 'Biography', 'Environment', 'Nature', 'Science', 'Technology', 'Audiobook', 'Environment', 'Sustainability', 'Economics']"
